,Time,Equal Weights,Max PDI Weights,Max Sharpe Ratio Weights,Equal Weights Cummulative,Max PDI Weights Cummulative,Max Sharpe Ratio Weights Cummulative
0,2016-01-06,-0.04797849848043938,-0.04661734617388018,-0.04526651888948016,-0.04797849848043938,-0.04661734617388018,-0.04526651888948016
1,2016-01-13,-0.0715422073306332,-0.06685219798917591,-0.061876350040286805,-0.11952070581107258,-0.11346954416305609,-0.10714286892976696
2,2016-01-20,-0.026026564172827813,-0.030125365107220317,-0.08246549096100056,-0.14554726998390038,-0.1435949092702764,-0.18960835989076752
3,2016-01-27,-0.001703043218827133,0.00019653918931958943,0.010493668828668241,-0.14725031320272752,-0.14339837008095682,-0.1791146910620993
4,2016-02-03,-0.007163955171916449,-0.005235589402494547,-0.00667835587568448,-0.15441426837464398,-0.14863395948345137,-0.18579304693778376
5,2016-02-10,-0.05512541846324637,-0.05588040135193299,-0.08965771608173664,-0.20953968683789034,-0.20451436083538438,-0.27545076301952043
6,2016-02-17,0.05602242438292841,0.05509805458243606,0.07413222669107712,-0.15351726245496194,-0.14941630625294833,-0.20131853632844332
7,2016-02-24,-0.0030802331546766824,-0.00022441908912682095,0.015337603840681554,-0.15659749560963862,-0.14964072534207515,-0.18598093248776176
8,2016-03-02,0.04988120320911021,0.049448437972390014,0.059533586023984175,-0.1067162924005284,-0.10019228736968513,-0.1264473464637776
9,2016-03-09,-0.003132638562891866,-0.003342238157473883,-0.003394645881443439,-0.10984893096342027,-0.10353452552715901,-0.12984199234522104
10,2016-03-16,0.004614517965466552,0.008321039691007793,0.013794185001555744,-0.10523441299795372,-0.09521348583615122,-0.1160478073436653
11,2016-03-23,0.010752938132700049,0.009292051217731438,0.010737365028167233,-0.09448147486525367,-0.08592143461841978,-0.10531044231549806
12,2016-03-30,0.0172578883558028,0.01800013864372601,0.02054361131226192,-0.07722358650945087,-0.06792129597469376,-0.08476683100323615
13,2016-04-06,0.019649893232275416,0.0157306170110696,0.011422612041986763,-0.05757369327717545,-0.052190678963624164,-0.07334421896124939
14,2016-04-13,0.014979927696574183,0.015912176241660102,0.010655114365980458,-0.04259376558060127,-0.03627850272196406,-0.06268910459526893
15,2016-04-20,0.01734284205425675,0.018444499165589785,0.015594311598045928,-0.025250923526344518,-0.017834003556374278,-0.047094792997222995
16,2016-04-27,0.0012194753944939998,0.0023990824688052753,0.0031135680823180583,-0.024031448131850517,-0.015434921087569001,-0.043981224914904936
17,2016-05-04,-0.03768646430909838,-0.03463467367848418,-0.0231159237907944,-0.0617179124409489,-0.05006959476605319,-0.06709714870569933
18,2016-05-11,0.015575345703273468,0.015782530892088645,0.016400278343698435,-0.04614256673767543,-0.034287063873964546,-0.05069687036200089
19,2016-05-18,0.008977738942021083,0.007763419773969632,0.0019879711432448746,-0.037164827795654345,-0.026523644099994914,-0.04870889921875602
20,2016-05-25,0.031978880073399676,0.028276344132428043,0.018325982399300646,-0.005185947722254669,0.0017527000324331285,-0.030382916819455374
21,2016-06-01,0.012769194767616083,0.010907526500136312,0.007964869617383873,0.007583247045361414,0.01266022653256944,-0.022418047202071502
22,2016-06-08,0.007194842464892999,0.008122009087570636,0.011483547892932107,0.014778089510254413,0.020782235620140074,-0.010934499309139395
23,2016-06-15,-0.031694445366614345,-0.03279147619784862,-0.028779633241208216,-0.016916355856359932,-0.012009240577708545,-0.039714132550347614
24,2016-06-22,0.0032541435560436657,0.006390989816883025,0.01243807914827637,-0.013662212300316267,-0.00561825076082552,-0.027276053402071246
25,2016-06-29,-0.010236758944711218,-0.010855631463817277,-0.005966360260911286,-0.023898971245027482,-0.016473882224642796,-0.03324241366298253
26,2016-07-06,0.015517776793207802,0.015384613855987965,0.022748258119780426,-0.00838119445181968,-0.0010892683686548315,-0.010494155543202103
27,2016-07-13,0.03417998350170792,0.03302197879329699,0.03050062504978821,0.025798789049888242,0.03193271042464216,0.02000646950658611
28,2016-07-20,0.014886963805189966,0.013189086922368483,0.01051624159159028,0.04068575285507821,0.04512179734701064,0.030522711098176388
29,2016-07-27,0.011533487565223597,0.008125901016697613,0.00020751607474504027,0.05221924042030181,0.053247698363708254,0.03073022717292143
30,2016-08-03,0.005606587400699783,0.0056736036615603214,0.008222258400931794,0.05782582782100159,0.058921302025268574,0.038952485573853224
31,2016-08-10,0.005924394040541766,0.006790386179884702,0.010611776307315274,0.06375022186154336,0.06571168820515327,0.0495642618811685
32,2016-08-17,0.002738402816642117,0.0010177305967388095,-0.004588685361969163,0.06648862467818548,0.06672941880189208,0.04497557651919933
33,2016-08-24,0.0004082622741201998,5.8220734131979486e-05,-0.0026898528259101835,0.06689688695230568,0.06678763953602405,0.042285723693289146
34,2016-08-31,0.008759320224370433,0.010024495950546119,0.005471102303037866,0.07565620717667612,0.07681213548657018,0.04775682599632701
35,2016-09-07,0.012222061130032116,0.010730114426531124,0.010542150054389122,0.08787826830670824,0.0875422499131013,0.05829897605071613
36,2016-09-14,-0.018752062727423198,-0.02186897318948381,-0.030508200621029543,0.06912620557928503,0.0656732767236175,0.027790775429686585
37,2016-09-21,0.02989336564171528,0.02857842243277161,0.031140348850224972,0.09901957122100032,0.09425169915638912,0.058931124279911554
38,2016-09-28,0.007818354037354017,0.007739626708516838,0.009744921956711006,0.10683792525835434,0.10199132586490596,0.06867604623662256
39,2016-10-05,0.0024848445443472165,0.0021646257046309125,-0.0032515743172937856,0.10932276980270156,0.10415595156953687,0.06542447191932878
40,2016-10-12,-0.0212932448073053,-0.018958044992238337,-0.020044931025760566,0.08802952499539626,0.08519790657729853,0.045379540893568215
