,Time,Equal Weights,Max PDI Weights,Max Sharpe Ratio Weights - PDI 2,Max Sharpe Ratio Weights,Equal Weights Cummulative,Max PDI Weights Cummulative,Max Sharpe Ratio Weights Cummulative,Max Sharpe Ratio Weights Cummulative - PDI 2
0,2016-01-06,-0.04141463718017844,-0.0478420123339051,-0.04792925123785414,-0.04148025631818178,-0.04141463718017844,-0.0478420123339051,-0.04148025631818178,-0.04792925123785414
1,2016-01-13,-0.05605404887124974,-0.07023907354353419,-0.06634201257084812,-0.04116002016589634,-0.09746868605142818,-0.11808108587743929,-0.08264027648407812,-0.11427126380870226
2,2016-01-20,-0.058850653701356406,-0.007860064772071459,-0.010850572231187364,-0.11155488088612893,-0.1563193397527846,-0.12594115064951075,-0.19419515737020704,-0.12512183603988963
3,2016-01-27,0.20572931228694424,0.031210288621950213,0.03310076104863108,0.4064277400793608,0.04940997253415966,-0.09473086202756054,0.21223258270915374,-0.09202107499125856
4,2016-02-03,-0.042427142029770985,-0.011009441506095473,-0.007811638173151791,-0.07932067526804129,0.006982830504388672,-0.10574030353365602,0.13291190744111245,-0.09983271316441035
5,2016-02-10,0.13014572676017921,-0.016484260282509548,-0.016687500939202324,0.28428134511978453,0.13712855726456788,-0.12222456381616556,0.417193252560897,-0.11652021410361267
6,2016-02-17,0.10764148665534362,0.05740921237726561,0.05684100497716345,0.17585302440355344,0.2447700439199115,-0.06481535143889995,0.5930462769644504,-0.05967920912644922
7,2016-02-24,0.05507685907324754,0.0074189604652416625,0.009330819446411271,0.1158760170380267,0.299846902993159,-0.05739639097365829,0.7089222940024772,-0.05034838968003795
8,2016-03-02,-0.0015606030092552015,0.03153020016402629,0.031071508072817118,-0.040033816591984295,0.2982862999839038,-0.025866190809632005,0.6688884774104928,-0.019276881607220832
9,2016-03-09,0.1817843027501267,0.013905464019286945,0.01423900881468329,0.36410197607751776,0.4800706027340305,-0.01196072679034506,1.0329904534880106,-0.005037872792537541
10,2016-03-16,0.13934841188201136,0.025346059547465973,0.02883078893997654,0.2717567608309448,0.6194190146160419,0.013385332757120913,1.3047472143189554,0.023792916147439
11,2016-03-23,-0.044317584320082204,0.0017380707384979325,0.000583203992407055,-0.1010099997911128,0.5751014302959596,0.015123403495618845,1.2037372145278424,0.024376120139846053
12,2016-03-30,0.0166498917062899,0.015091632210147784,0.014980175154739364,0.02091425842769019,0.5917513220022496,0.030215035705766627,1.2246514729555327,0.03935629529458542
13,2016-04-06,0.15471472446432016,0.03805278668794116,0.5646568630435204,0.5646568630435204,0.7464660464665698,0.0682678223937078,1.7893083359990531,0.6040131583381058
14,2016-04-13,-0.0977666540715699,-0.01638162739890201,-0.39381167731119016,-0.39381167731119016,0.6486993923949999,0.05188619499480578,1.395496658687863,0.2102014810269156
15,2016-04-20,-0.041496730231102154,-0.017324817150708924,-0.18287570014643606,-0.18287570014643606,0.6072026621638977,0.03456137784409686,1.212620958541427,0.027325780880479544
16,2016-04-27,0.002493513395629866,0.014118695640009483,0.002449553653133134,0.002449553653133134,0.6096961755595276,0.04868007348410634,1.21507051219456,0.02977533453361268
17,2016-05-04,-0.04352799777372635,-0.0531357916669283,-0.07166598640323463,-0.07166598640323463,0.5661681777858012,-0.004455718182821956,1.1434045257913255,-0.041890651869621945
18,2016-05-11,-0.022017899540363733,-0.0017477720442444248,-0.09878790092184131,-0.09878790092184131,0.5441502782454375,-0.006203490227066381,1.0446166248694841,-0.14067855279146324
19,2016-05-18,-0.0371681445196143,9.701699450054974e-05,-0.1522686079490923,-0.1522686079490923,0.5069821337258232,-0.0061064732325658315,0.8923480169203919,-0.29294716074055555
20,2016-05-25,0.006430904279661382,0.032839771031355026,-0.06616311869670541,-0.06616311869670541,0.5134130380054847,0.026733297798789194,0.8261848982236865,-0.3591102794372609
21,2016-06-01,0.014410631065569402,0.01990163373191427,0.0060818216927143644,0.0060818216927143644,0.527823669071054,0.046634931530703465,0.8322667199164008,-0.35302845774454655
22,2016-06-08,-0.01525503222426465,0.00010940524946433453,-0.08541018102931186,-0.08541018102931186,0.5125686368467894,0.0467443367801678,0.7468565388870889,-0.4384386387738584
23,2016-06-15,-0.0153679153803221,-0.023064750294026132,0.017174246845770992,0.017174246845770992,0.4972007214664673,0.02367958648614167,0.7640307857328599,-0.4212643919280874
24,2016-06-22,0.008787920386027433,2.6544408140103185e-05,0.028008776638612367,0.028008776638612367,0.5059886418524947,0.023706130894281773,0.7920395623714722,-0.39325561528947506
25,2016-06-29,0.04223306214388664,-0.005299715297704361,0.21347557408616857,0.21347557408616857,0.5482217039963814,0.01840641559657741,1.0055151364576407,-0.17978004120330648
26,2016-07-06,0.002587406766868817,0.010752833407774907,-0.01398557324407222,-0.01398557324407222,0.5508091107632502,0.02915924900435232,0.9915295632135684,-0.1937656144473787
27,2016-07-13,-0.001339619829323034,0.030602780009682223,-0.050370412672331985,-0.050370412672331985,0.5494694909339272,0.059762029014034546,0.9411591505412364,-0.24413602711971066
28,2016-07-20,-0.011179906121568103,0.018827070809654487,-0.05186098578747469,-0.05186098578747469,0.5382895848123591,0.07858909982368903,0.8892981647537618,-0.29599701290718533
29,2016-07-27,0.04311557168221529,0.030901724063352627,0.06934546942498251,0.06934546942498251,0.5814051564945744,0.10949082388704165,0.9586436341787443,-0.22665154348220282
30,2016-08-03,-0.029586269281446087,-0.01189269344197684,-0.056616795389517284,-0.056616795389517284,0.5518188872131282,0.09759813044506481,0.9020268387892271,-0.2832683388717201
31,2016-08-10,-0.030953419184738554,-0.013964038697343186,-0.06234364354835264,-0.06234364354835264,0.5208654680283896,0.08363409174772163,0.8396831952408744,-0.34561198242007274
32,2016-08-17,0.04674242473809232,0.011332000305148061,0.10193791088769608,0.10193791088769608,0.5676078927664819,0.09496609205286968,0.9416211061285705,-0.24367407153237666
33,2016-08-24,-0.028594221249623998,0.0021913024561437938,-0.07549819965082549,-0.07549819965082549,0.539013671516858,0.09715739450901348,0.866122906477745,-0.3191722711832021
34,2016-08-31,0.0037029318169482673,0.00030424627641773157,0.00985788228435036,0.00985788228435036,0.5427166033338062,0.09746164078543121,0.8759807887620954,-0.30931438889885177
35,2016-09-07,0.03452234423940267,0.009593924842566784,0.06681206861368501,0.06681206861368501,0.5772389475732089,0.10705556562799799,0.9427928573757804,-0.24250232028516677
36,2016-09-14,-0.01990845301738687,-0.015716438128849954,-0.019574678483757803,-0.019574678483757803,0.5573304945558221,0.09133912749914803,0.9232181788920226,-0.2620769987689246
37,2016-09-21,0.08797016972878001,0.027284148452442897,0.17433563329393353,0.17433563329393353,0.6453006642846021,0.11862327595159093,1.0975538121859563,-0.08774136547499106
38,2016-09-28,-0.03282942285983536,-0.007509445246826589,-0.07316280725928813,-0.07316280725928813,0.6124712414247667,0.11111383070476434,1.0243910049266682,-0.1609041727342792
39,2016-10-05,0.009374840186588369,0.0025968988406129658,0.012266984919104548,0.012266984919104548,0.6218460816113551,0.11371072954537731,1.0366579898457728,-0.14863718781517465
40,2016-10-12,-0.017646544504534956,-0.014259126588068704,-0.02636523349117399,-0.02636523349117399,0.6041995371068202,0.09945160295730861,1.010292756354599,-0.17500242130634863
41,2016-10-19,-0.007959753317017652,-0.002975323999452824,-0.004052551222245703,-0.004052551222245703,0.5962397837898025,0.09647627895785578,1.0062402051323531,-0.17905497252859434
42,2016-10-26,-0.025471677224159286,-0.016748327884823846,-0.0018268681605863035,-0.0018268681605863035,0.5707681065656431,0.07972795107303193,1.004413336971767,-0.18088184068918065
43,2016-11-02,0.018408290169319007,-0.016499184754318115,-0.007407028666521688,-0.007407028666521688,0.5891763967349621,0.06322876631871382,0.9970063083052453,-0.18828886935570233
44,2016-11-09,0.0016358984490070332,0.03494222350965715,0.010034589040200027,0.010034589040200027,0.5908122951839692,0.09817098982837097,1.0070408973454452,-0.1782542803155023
45,2016-11-16,0.02532301281136222,0.02780149473672179,0.034424476048130044,0.034424476048130044,0.6161353079953313,0.12597248456509275,1.0414653733935753,-0.14382980426737227
46,2016-11-23,0.015432376249935185,0.012849919332306083,0.02735798596354575,0.02735798596354575,0.6315676842452665,0.13882240389739883,1.068823359357121,-0.11647181830382652
47,2016-11-30,-0.012817075240665067,-0.014013367401949344,-0.013642949377130958,-0.013642949377130958,0.6187506090046014,0.12480903649544949,1.05518040997999,-0.13011476768095748
48,2016-12-07,-0.011073202712629782,0.010050764000843364,0.005921446732010543,0.005921446732010543,0.6076774062919716,0.13485980049629284,1.0611018567120005,-0.12419332094894693
49,2016-12-14,0.03979097923470084,0.012785913846548971,0.0179843504478386,0.0179843504478386,0.6474683855266725,0.14764571434284182,1.079086207159839,-0.10620897050110834
50,2016-12-21,-0.034319906365990305,0.006103870203644857,-0.007328359019589415,-0.007328359019589415,0.6131484791606823,0.15374958454648668,1.0717578481402497,-0.11353732952069776
51,2016-12-28,0.021000880712348666,-0.006665389388196306,0.006370841322998918,0.006370841322998918,0.6341493598730309,0.14708419515829038,1.0781286894632485,-0.10716648819769883
52,2017-01-04,0.040972775327563486,0.02922880841122716,0.017032720025627245,0.017032720025627245,0.6751221352005944,0.17631300356951754,1.0951614094888757,-0.09013376817207158
53,2017-01-11,-0.05347067866008704,-0.021168369088869772,-0.018036800459893792,-0.018036800459893792,0.6216514565405074,0.15514463448064778,1.0771246090289819,-0.10817056863196538
54,2017-01-18,0.014972937063320483,-0.0011319628854210102,0.00338053103965711,0.00338053103965711,0.6366243936038278,0.15401267159522677,1.080505140068639,-0.10479003759230826
