,Time,Equal Weights,Max PDI Weights,Max Sharpe Ratio Weights - PDI 2,Max Sharpe Ratio Weights,Equal Weights Cummulative,Max PDI Weights Cummulative,Max Sharpe Ratio Weights Cummulative,Max Sharpe Ratio Weights Cummulative - PDI 2
0,2016-01-06,-0.04145078088914162,-0.05079037513496563,-0.04679920822996552,-0.025699304723132803,-0.04145078088914162,-0.05079037513496563,-0.025699304723132803,-0.04679920822996552
1,2016-01-13,-0.0693225577225372,-0.08638363361836988,-0.08157669313973134,-0.05183929328282107,-0.11077333861167882,-0.13717400875333552,-0.07753859800595386,-0.12837590136969687
2,2016-01-20,0.013428514959736501,-0.02053025931797385,0.010565927945720026,0.18647138877895447,-0.09734482365194232,-0.15770426807130938,0.10893279077300061,-0.11780997342397684
3,2016-01-27,0.18115029651510603,0.014831533179564066,0.03177470493303825,0.37263685179030187,0.08380547286316371,-0.14287273489174532,0.4815696425633025,-0.0860352684909386
4,2016-02-03,-0.049080619872408006,-0.016807108977243516,-0.015159003917273772,-0.09281048736104949,0.03472485299075571,-0.15967984386898884,0.388759155202253,-0.10119427240821237
5,2016-02-10,0.11485069061489064,-0.04410729010765949,-0.008869554113136545,0.3087738964533375,0.14957554360564634,-0.20378713397664833,0.6975330516555905,-0.11006382652134891
6,2016-02-17,0.09882791757068225,0.06488921916309312,0.05287893772049181,0.12550817557972774,0.2484034611763286,-0.1388979148135552,0.8230412272353183,-0.0571848888008571
7,2016-02-24,0.058561669087171225,-0.0007105327671734695,0.004164747035088364,0.16375486781727128,0.3069651302634998,-0.13960844758072868,0.9867960950525896,-0.05302014176576873
8,2016-03-02,-0.0011910953205756256,0.05489022084507335,0.049215593448145065,-0.09214307435678831,0.30577403494292416,-0.08471822673565534,0.8946530206958012,-0.0038045483176236683
9,2016-03-09,0.2139606490451098,0.029144041173326942,0.060183198524371304,0.5008133345785966,0.5197346839880339,-0.05557418556232839,1.3954663552743978,0.056378650206747635
10,2016-03-16,0.19722728107950693,0.03395127108922568,0.07730043176919846,0.5015544901717883,0.7169619650675408,-0.02162291447310271,1.897020845446186,0.13367908197594608
