,Time,Equal Weights,Max PDI Weights,Max Sharpe Ratio Weights - PDI 2,Max Sharpe Ratio Weights,Equal Weights Cummulative,Max PDI Weights Cummulative,Max Sharpe Ratio Weights Cummulative,Max Sharpe Ratio Weights Cummulative - PDI 2
0,2016-01-06,-0.041937294998053876,-0.05723238988960011,-0.0506263414023429,-0.02815096560839754,-0.041937294998053876,-0.05723238988960011,-0.02815096560839754,-0.0506263414023429
1,2016-01-13,-0.052852034620415454,-0.06024582913392846,-0.05930238218699704,-0.051401883487345174,-0.09478932961846934,-0.11747821902352856,-0.07955284909574271,-0.10992872358933994
2,2016-01-20,0.02963699518293708,0.00804241769673655,0.018931762259347007,0.16489610391157644,-0.06515233443553226,-0.10943580132679201,0.08534325481583373,-0.09099696132999294
3,2016-01-27,0.18899919941463403,0.026086760240061204,0.04331812698716593,0.35747000692510816,0.12384686497910177,-0.0833490410867308,0.4428132617409419,-0.047678834342827006
4,2016-02-03,-0.03849466146702637,-0.0011006066650491788,-0.0047200594722483485,-0.0870557763162371,0.0853522035120754,-0.08444964775177997,0.35575748542470476,-0.052398893815075356
5,2016-02-10,0.12003393471482662,-0.040430961905224626,-0.012322404173814746,0.29257018930032247,0.20538613822690202,-0.1248806096570046,0.6483276747250273,-0.0647212979888901
6,2016-02-17,0.09394423493922269,0.06332338174996123,0.05522727495825436,0.12331594552727425,0.2993303731661247,-0.06155722790704336,0.7716436202523015,-0.009494023030635748
7,2016-02-24,0.0767588070363856,0.028282130329719404,0.02814285983047741,0.15450092138420607,0.3760891802025103,-0.033275097577323956,0.9261445416365075,0.01864883679984166
8,2016-03-02,-0.014826232051710624,0.03617814794328798,0.027255441565084,-0.08501582247785922,0.3612629481507997,0.002903050365964027,0.8411287191586483,0.04590427836492566
9,2016-03-09,0.2138421294163934,0.025975515589511156,0.04368458120539495,0.46806235964957876,0.5751050775671931,0.028878565955475183,1.309191078808227,0.08958885957032062
10,2016-03-16,0.20581167619560337,0.05114222411083031,0.06773897093143842,0.46330199991294874,0.7809167537627965,0.0800207900663055,1.7724930787211757,0.15732783050175903
11,2016-03-23,-0.04146597483712718,-0.0027983697668193235,-0.0016819333480232149,-0.08268297243400434,0.7394507789256692,0.07722242029948617,1.6898101062871713,0.1556458971537358
12,2016-03-30,0.02504904606602032,0.029050079716497833,0.02492623607801761,0.026652266908255673,0.7644998249916896,0.10627250001598401,1.716462373195427,0.18057213323175342
13,2016-04-06,0.146477999666793,0.02862479949650777,0.03853027113683574,0.49199681018237035,0.9109778246584825,0.13489729951249177,2.2084591833777973,0.21910240436858916
14,2016-04-13,-0.11070788358712172,-0.023237749451912947,-0.033646046843402486,-0.36677516907484414,0.8002699410713608,0.11165955006057882,1.8416840143029531,0.1854563575251867
